127.0.0.1 - - [19/Feb/2018:23:15:11 +0900] "GET / HTTP/1.1" 404 1019
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:46:39 +0900] "GET /BookShare/css/bookDetail.css HTTP/1.1" 200 4643
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:46:39 +0900] "GET /BookShare/images/iconBook.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:46:39 +0900] "GET /BookShare/images/ico_pagetop.png HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:46:57 +0900] "GET /BookShare/BookDetailAciton.action?book_id=4 HTTP/1.1" 200 3640
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:46:57 +0900] "GET /BookShare/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:46:57 +0900] "GET /BookShare/css/bookDetail.css HTTP/1.1" 200 4643
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:46:57 +0900] "GET /BookShare/images/iconBook.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:46:57 +0900] "GET /BookShare/images/ico_pagetop.png HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:47:07 +0900] "GET /BookShare/BookDetailAciton.action?book_id=4 HTTP/1.1" 200 3640
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:47:08 +0900] "GET /BookShare/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:47:08 +0900] "GET /BookShare/css/bookDetail.css HTTP/1.1" 200 4643
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:47:08 +0900] "GET /BookShare/images/iconBook.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:47:08 +0900] "GET /BookShare/images/ico_pagetop.png HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:47:17 +0900] "GET /BookShare/BookDetailAciton.action?book_id=4 HTTP/1.1" 200 3640
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:47:17 +0900] "GET /BookShare/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:47:17 +0900] "GET /BookShare/css/bookDetail.css HTTP/1.1" 200 4643
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:47:17 +0900] "GET /BookShare/images/iconBook.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:47:17 +0900] "GET /BookShare/images/ico_pagetop.png HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:47:26 +0900] "GET /BookShare/BookDetailAciton.action?book_id=4 HTTP/1.1" 200 3640
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:47:26 +0900] "GET /BookShare/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:47:26 +0900] "GET /BookShare/css/bookDetail.css HTTP/1.1" 200 4643
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:47:26 +0900] "GET /BookShare/images/iconBook.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:47:26 +0900] "GET /BookShare/images/ico_pagetop.png HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:47:37 +0900] "GET /BookShare/BookDetailAciton.action?book_id=4 HTTP/1.1" 200 3640
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:47:37 +0900] "GET /BookShare/css/normalize.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:47:37 +0900] "GET /BookShare/css/bookDetail.css HTTP/1.1" 200 4643
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:47:37 +0900] "GET /BookShare/images/iconBook.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:47:37 +0900] "GET /BookShare/images/ico_pagetop.png HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:47:49 +0900] "GET /BookShare/GoHomeAction.action HTTP/1.1" 200 12595
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:47:52 +0900] "GET /BookShare/BookDetailAciton.action?book_id=11 HTTP/1.1" 200 3641
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:47:53 +0900] "GET /BookShare/css/bookDetail.css HTTP/1.1" 200 4643
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:47:53 +0900] "GET /BookShare/images/ico_pagetop.png HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:48:12 +0900] "GET /BookShare/GoHomeAction.action HTTP/1.1" 200 12597
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:48:13 +0900] "GET /BookShare/images/ico_pagetop.png HTTP/1.1" 404 1083
0:0:0:0:0:0:0:1 - - [19/Feb/2018:23:48:21 +0900] "GET /BookShare/GoHomeAction.action HTTP/1.1" 200 12595
